,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,g_mag_error,distance_pc,labels,is_core
1564,1636148068921376768,b'Gaia DR3 3326735608531961344',3326735608531961344,819919977,2016.0,100.38170220108755,0.017386131,9.809111892381553,0.016875848,1.3678563148840879,0.021064613,64.93622,3.9659553,-1.501633392898704,0.021468122,-3.670680834423532,0.019908514,-0.21196133,0.08858853,-0.09666002,0.114043824,-0.42143875,0.0054528285,-0.22634777,0.20877028,0.19745371,-0.28899425,223,0,221,2,-1.1160672,231.8003,0.0,0.0,95,False,,1.4370947,0.005283133,-0.0081776595,0.033515636,-0.07700389,-0.08870091,0.13914047,25,17,0.032802515,26,26,0,0.02236119,144.6193,0,0,0.94514227,0.2586528,0.26888803,0.41186514,0.8699889,-81.99153,30.972527,-25.590567,-40.374443,False,221,37539.55182542815,134.97795,278.11618,14.251144,26,14850.499644684085,195.7959,75.84684,14.909189,26,32752.61981913999,289.964,112.954094,13.459781,1.268079,0.0,0.0,0.0,0.0,0.0,1.4494085,0.6580448,0.7913637,45.638157,11.125199,2.0,9.0,1.0,9.0,4.8691583,,,963.7894,,5500.0,4.5,0.0,0.0,,,,13.183994,0.052723557,8.0,,b'VARIABLE',203.07524248742968,2.279302120779107,100.51126269645026,-13.252158793437205,False,False,0,False,False,False,True,False,True,True,False,1.03019766e-13,5.1457856e-13,0.99990124,5304.2144,5281.9414,5322.1235,3.9263,3.9119,3.9375,-0.0983,-0.1249,-0.0938,760.9957,751.692,772.8618,1.2274,1.2108,1.242,0.9639,0.9501,0.9758,0.5181,0.5105,0.5246,b'MARCS',0.17589752219054913,0.003903894419658715,731.0709386056677,0,True
1567,1636148068921376768,b'Gaia DR3 3326714782234731520',3326714782234731520,356176771,2016.0,100.07082761285382,0.03618193,9.77589281947685,0.031125907,1.4322886756995277,0.040651146,35.23366,4.091217,-1.6248465471379485,0.04695038,-3.754721124683057,0.040812165,0.059085537,-0.30560476,-0.09275588,-0.0051730303,-0.24835543,0.07400993,-0.28871498,0.039967336,0.15237942,-0.24235804,176,0,176,0,0.018702067,175.76091,0.0,0.0,31,False,1.3529228,,,,,,,,21,15,0.06906261,22,7,0,0.01545971,117.80175,0,0,0.9990621,0.21753053,0.16753483,0.35289156,0.87035817,-114.23792,8.398055,-16.139359,-39.261364,False,173,10437.64796244835,14.189435,735.5929,15.640861,18,3118.3988789267255,34.280117,90.968155,16.603714,18,10888.321019753408,46.2202,235.57495,14.655493,1.3419422,1.0,1.0,0.0,1.0,0.0,1.9482212,0.96285343,0.9853678,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.96483877511162,1.9915889887043252,100.199806964429,-13.307518684853157,False,False,0,False,False,False,True,False,True,True,False,1.1961469e-13,6.5519617e-13,0.9982583,4922.518,4909.4424,4938.477,4.2101,4.2044,4.2188,-1.0775,-1.1318,-1.0315,588.0467,578.3358,597.0491,2.2496,2.2364,2.2651,1.6799,1.6695,1.6922,0.9242,0.9184,0.9312,b'MARCS',0.17597553450601774,0.0014760014831418367,698.1832761552774,0,True
1610,1636148068921376768,b'Gaia DR3 3326909498872099456',3326909498872099456,1236919359,2016.0,100.05176402215446,0.16762015,9.948426189072308,0.14656784,1.4453402969694658,0.18016057,8.0225115,3.7252843,-1.4803529804079094,0.2245716,-3.4185227593339267,0.19570012,0.13240816,-0.163355,-0.1989913,-0.11844338,-0.28179923,-0.07753297,-0.3119014,0.015846793,0.20371957,-0.16147678,206,0,204,2,2.697713,311.42548,0.74164456,3.8767185,95,False,,1.200217,0.044847634,-0.072697096,-0.02604496,0.11075942,-0.14363536,-0.081996545,24,16,0.3214969,24,9,0,0.05324835,99.62647,1,0,1.136826,0.1821434,0.16902316,0.3230383,0.8740578,-89.12446,10.729296,-23.000395,-39.75492,False,201,885.0582358398046,2.152325,411.21033,18.319937,24,133.52129067696478,10.059616,13.273001,20.024666,23,1285.4554158510457,20.367043,63.114487,16.975252,1.603258,0.0,2.0,0.0,2.0,0.0,3.0494137,1.7047291,1.3446846,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.80268976848822,2.05372575235269,100.16791119112943,-13.136766214439353,False,False,0,False,False,False,False,False,False,False,False,7.408547e-13,5.1536986e-13,0.99992776,,,,,,,,,,,,,,,,,,,,,,,0.17775959295603902,0.0026403427469519837,691.8785853385267,0,False
1682,1636148068921376768,b'Gaia DR3 3326738735267191040',3326738735267191040,1370053543,2016.0,100.40014553285214,0.0903542,9.88536752425716,0.084495775,1.405170402319837,0.10825481,12.980211,4.081537,-1.672730451575458,0.11108689,-3.7230250261288154,0.085757166,-0.1389732,0.19216354,0.19147743,0.30773193,-0.43448055,0.17261884,-0.07970325,0.240348,-0.01764061,0.019124143,213,0,213,0,1.9924985,262.6528,0.27859396,1.5017991,31,False,1.2822673,,,,,,,,24,14,0.15716067,28,7,0,0.019158069,122.43737,0,0,1.0976105,0.37150496,0.20686293,0.48892295,0.8407247,-63.77856,21.788061,-25.800732,-39.60004,False,213,2253.0904327855583,3.1229877,721.4535,17.30542,21,438.26421035740736,15.043747,29.13265,18.734201,24,2798.7212242216156,19.97706,140.09676,16.130497,1.4366869,0.0,1.0,0.0,2.0,0.0,2.6037045,1.4287815,1.174923,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.01562545406028,2.330259812838685,100.52410519467696,-13.174771350081903,False,False,0,False,False,False,False,False,True,True,False,1.3346594e-13,6.6213967e-13,0.9976672,3503.9646,3495.0984,3513.1985,4.4094,4.4019,4.4196,-0.2515,-0.2856,-0.2104,466.1377,457.3849,482.4877,0.9454,0.9184,0.976,0.6174,0.5997,0.6376,0.3902,0.3795,0.402,b'MARCS',0.18061637844558615,0.001504928894218468,711.6574604397236,0,True
1685,1636148068921376768,b'Gaia DR3 3326743678773281664',3326743678773281664,1186887823,2016.0,100.35386032374772,0.14044887,9.997362763788807,0.13450871,1.4270116337162024,0.15666895,9.108452,3.9478896,-1.6072925988837636,0.17243545,-3.605890072856793,0.15150157,-0.27202782,-0.18414336,-0.37562296,0.37950394,-0.3165976,0.23330316,-0.42626128,0.32799634,-0.0015662754,-0.2713504,195,0,193,2,-0.92481035,180.36818,0.0,0.0,31,False,1.249203,,,,,,,,22,16,0.2735469,23,8,0,0.003960355,165.40932,0,0,0.9509436,0.33517107,0.24335963,0.47164896,0.8629338,-96.43243,29.090786,-22.417458,-40.609116,False,190,1116.4889175047363,2.0942671,533.11676,18.06773,18,193.43785171198292,17.68418,10.938469,19.622189,18,1532.0318683508476,20.023863,76.51031,16.784725,1.5454428,0.0,1.0,0.0,0.0,0.0,2.8374634,1.5544586,1.2830048,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.89506468701686,2.340778436223524,100.46895939596435,-13.06643368756024,False,False,0,False,False,False,False,False,False,True,False,6.3248587e-13,3.4831066e-10,0.99980706,3250.283,3224.573,3272.247,4.4723,4.4052,4.5155,0.143,-0.2056,0.1846,477.9184,419.6996,505.4727,0.6228,0.5236,0.8238,0.3863,0.324,0.5102,0.2756,0.2329,0.3557,b'MARCS',0.1807202145589589,0.0020365823881451943,700.7651348964934,0,True
1695,1636148068921376768,b'Gaia DR3 3326932210657502848',3326932210657502848,1014241311,2016.0,100.25869334829545,0.13308334,10.05319564022859,0.12930956,1.3288792850176026,0.1544135,8.605979,4.0785947,-1.5726959931161648,0.16140136,-3.7631848304869164,0.141606,-0.12886596,-0.036789685,-0.32880014,0.22106917,-0.34316772,0.08853787,-0.42554754,0.33168712,0.09100978,-0.1577176,203,0,203,0,-0.7738311,198.11798,0.0,0.0,31,False,1.2256793,,,,,,,,23,17,0.24136609,25,10,0,0.03460646,98.82638,3,0,0.9597056,0.3127705,0.14454414,0.4166303,0.8789731,-66.70719,13.116984,-27.684284,-39.809887,False,204,1075.2427493996713,2.0782294,517.38403,18.1086,21,152.45998414864923,9.027217,16.888924,19.880653,23,1516.3543332607517,10.945389,138.5382,16.795895,1.552035,0.0,0.0,0.0,0.0,0.0,3.0847588,1.7720528,1.312706,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.80254654817756,2.282865379662376,100.3688345331211,-13.017595854453596,False,False,0,False,False,False,False,False,False,True,False,8.6522174e-13,5.135108e-13,0.9999671,,,,,,,,,,,,,,,,,,,,,,,0.18092186491131695,0.0020985112316596545,752.5137996163088,0,True
1708,1636148068921376768,b'Gaia DR3 3326931699558507648',3326931699558507648,1664735118,2016.0,100.29828995586558,0.0152631495,10.03986593944414,0.016072389,1.38962923225367,0.019951282,69.65112,3.7229507,-1.4961590002667395,0.01893631,-3.409086334071289,0.016820883,-0.15682179,0.046281576,-0.1334927,0.24041069,-0.53947455,0.084719114,-0.27285853,0.20353623,0.112545796,-0.14495859,211,0,206,5,1.101803,220.57324,0.020174984,0.22394018,31,False,1.4409132,,,,,,,,24,17,0.027510917,26,9,0,0.04006356,99.478065,0,0,1.0537652,0.3905377,0.18190566,0.5278674,0.86395454,-83.29526,19.607773,-25.172468,-40.444324,False,212,59259.3215437065,86.97598,681.3297,13.755475,26,24612.754324588703,167.63596,146.82265,14.3606415,23,50221.94796471441,209.05823,240.22948,12.995662,1.2628343,0.0,0.0,0.0,0.0,0.0,1.3649797,0.60516644,0.7598133,-23.018074,6.6699753,2.0,13.0,1.0,12.0,8.247449,,,929.58154,,4500.0,3.0,-2.0,111.0,,,,12.662454,0.08515919,12.0,,b'VARIABLE',202.83222400860492,2.3114751934691253,100.40974362155025,-13.028049744655842,False,False,0,False,False,False,True,False,False,True,False,1.0298808e-13,5.144203e-13,0.9999044,,,,,,,,,,,,,,,,,,,,,,,0.18148448723823066,0.0015935547588376352,719.6164104710305,0,True
1720,1636148068921376768,b'Gaia DR3 3326741999442331008',3326741999442331008,232608670,2016.0,100.38864636114646,0.07056342,9.944368777063271,0.067595735,1.3547108432794126,0.08776862,15.435024,4.0629163,-1.403352615396798,0.08820069,-3.812858718016475,0.070980944,-0.25266844,0.24176046,-0.0007722932,0.2562423,-0.3992935,0.104915895,-0.2517044,0.32888982,-0.0038930154,-0.14552677,213,0,210,3,0.9672887,235.31479,0.24873538,2.0197902,31,False,1.3006928,,,,,,,,24,15,0.12632048,27,8,0,0.10882529,108.720634,0,0,1.0464981,0.34686035,0.19769348,0.41637787,0.8465494,-50.852654,23.966608,-28.381172,-39.432884,False,213,3296.1980686428114,14.231874,231.60674,16.892334,26,770.5359739635429,17.597477,43.78673,18.12156,23,3864.817961477089,38.04953,101.57334,15.780073,1.4062729,0.0,1.0,0.0,0.0,0.0,2.341486,1.2292252,1.1122608,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.95790488051975,2.347092566119854,100.50803919085499,-13.116765377786802,False,False,0,False,False,False,True,False,False,True,False,2.0818259e-13,1.3446436e-10,0.99296397,,,,,,,,,,,,,,,,,,,,,,,0.1820078221399513,0.004687843830112738,738.1649043121649,0,False
1765,1636148068921376768,b'Gaia DR3 3326909846764926592',3326909846764926592,27630955,2016.0,100.06157841264708,0.056756563,9.978792670640333,0.05246626,1.371979670791762,0.0659813,20.793463,3.7594125,-1.663537639604726,0.07148654,-3.3713238992627415,0.05585231,0.09900564,0.021186067,-0.2316758,-0.12973222,-0.41406482,-0.22689344,-0.2917463,0.30316657,-0.025207104,-0.06483758,198,0,198,0,-0.32341903,194.38495,0.0,0.0,31,False,1.2963161,,,,,,,,23,15,0.10241196,23,9,0,0.027360275,3.2248592,0,0,0.98186654,0.30261472,0.18078773,0.4425261,0.83169216,-55.340992,4.346675,-27.33398,-39.56784,False,196,4254.0382881699625,10.041692,423.6376,16.615364,20,974.5871524508211,18.748882,51.98108,17.866491,19,5039.388752154155,36.575535,137.78032,15.491951,1.4137099,0.0,0.0,0.0,0.0,0.0,2.3745403,1.2511272,1.1234131,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.78008095240372,2.0761994476554393,100.17558753230007,-13.105787634403502,False,False,0,False,False,False,False,False,True,True,False,1.378952e-13,2.0757512e-12,0.99648726,3560.5063,3526.4348,3612.0366,4.1842,4.0953,4.3415,-0.295,-0.3325,-0.2474,498.3704,403.5768,566.0784,0.7363,0.6746,0.7962,0.4896,0.448,0.53,0.2975,0.2726,0.3219,b'PHOENIX',0.1838553233030014,0.0025628891182517015,728.8737736346382,0,True
1801,1636148068921376768,b'Gaia DR3 3326709800072475264',3326709800072475264,602805931,2016.0,100.2301143744174,0.20759551,9.691358258325982,0.18106164,1.3916445329076,0.23084089,6.0285873,3.7833855,-1.9115254065151808,0.27643964,-3.264977291825284,0.24180435,0.02005233,0.09190352,-0.018725434,0.07630239,-0.08328997,0.10003995,-0.2061119,0.13093436,0.19211875,-0.25463232,216,0,215,1,2.342858,296.05127,0.8723739,2.594139,95,False,,1.2202275,0.06607091,0.02431279,0.010734012,0.18743864,0.2076363,-0.023435948,25,15,0.40844458,26,7,0,0.039096337,102.97201,0,0,1.1151001,0.13178338,0.16987251,0.19189902,0.88779455,-40.923866,21.723223,-28.228203,-39.38038,False,212,558.5848039905567,1.5013602,372.05252,18.819645,19,92.18251072814365,9.204934,10.014467,20.42692,23,762.1278377565757,15.396662,49.49955,17.542826,1.5294193,0.0,1.0,0.0,0.0,0.0,2.8840942,1.607275,1.2768192,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.11184871650693,2.09262682768394,100.36699700244185,-13.380522618405417,False,False,0,False,False,False,False,False,False,False,False,3.6219113e-13,5.1111524e-13,0.99998325,3406.0432,3384.2622,3423.002,4.1632,4.1285,4.1928,0.3621,0.33,0.3832,1053.0125,1027.5323,1082.4369,1.0921,0.9899,1.1804,0.6691,0.6056,0.7236,0.4944,0.4506,0.5316,b'MARCS',0.18608471517093916,0.0029182337014240743,718.5743028147233,0,False
1818,1636148068921376768,b'Gaia DR3 3326709834431901184',3326709834431901184,1591331314,2016.0,100.24165238418541,0.14569643,9.692056801205068,0.13005614,1.4325927371800806,0.16429731,8.719515,4.24526,-2.31701892955397,0.18551749,-3.5571976403138077,0.15471944,-0.055196483,-0.023635069,-0.061316893,0.08275739,-0.17918463,0.10621325,-0.2832492,0.14789331,0.18041764,-0.23527993,226,0,226,0,-0.47507802,280.00253,0.5973347,2.3822317,95,False,,1.1362,0.04686846,0.0015048966,-0.020691458,0.21542351,0.12879226,0.06680112,26,16,0.2703975,27,9,0,0.02785804,105.33064,0,0,0.97593397,0.1642934,0.20090699,0.2936859,0.8566097,-80.839294,23.137705,-22.44996,-39.479183,False,223,866.663692247555,1.9272207,449.6961,18.342741,21,140.198425521819,10.844978,12.927497,19.971684,24,1237.4443469058854,13.97979,88.51666,17.01658,1.5895933,0.0,0.0,0.0,0.0,0.0,2.955103,1.6289425,1.3261604,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.11642384607654,2.103064116903452,100.37860458175203,-13.378999562336995,False,False,0,False,False,False,False,False,False,False,False,1.3673944e-12,1.8831178e-10,0.9999113,3022.443,3012.297,3033.5273,3.8707,3.8483,3.9496,-0.5107,-0.5324,-0.5031,505.7178,453.6952,519.3092,0.7607,0.6788,0.8653,0.464,0.4138,0.528,0.3171,0.2841,0.3589,b'PHOENIX',0.18652527750390765,0.0024143775993956955,698.0350898388629,0,False
1841,1636148068921376768,b'Gaia DR3 3326714782234730752',3326714782234730752,1249944335,2016.0,100.06372513175455,0.095245,9.766015214058728,0.09556694,1.3659741383076671,0.13321425,10.253964,3.968154,-2.159678406151249,0.1405542,-3.3289689477775215,0.11488461,0.0966478,-0.21848741,0.0063594547,-0.027407315,-0.5461957,-0.14940917,-0.071863666,0.32760146,-0.069323905,-0.40195155,174,0,174,0,0.29205164,182.09035,0.0,0.0,31,False,1.2805884,,,,,,,,20,13,0.21537781,20,5,0,0.015021348,88.233345,0,0,1.0139453,0.3688773,0.18867762,0.5304046,0.86838907,-94.91421,22.73223,-20.28053,-40.010555,False,171,1792.030152336245,3.4229338,523.5363,17.554003,19,320.95411914826985,8.616234,37.24993,19.072435,19,2228.502615987308,11.349012,196.36093,16.377863,1.4226639,0.0,0.0,0.0,0.0,0.0,2.6945724,1.5184326,1.1761398,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.97042916556197,1.9808491327071618,100.1933578905308,-13.317871177109454,False,False,0,False,False,False,False,False,True,True,False,2.5540095e-13,6.458609e-13,0.99932396,3478.9495,3467.726,3491.1768,4.3061,4.2636,4.35,-0.2625,-0.3352,-0.1676,586.647,574.5472,603.7155,0.851,0.822,0.8842,0.5538,0.5346,0.5755,0.3546,0.3431,0.3677,b'MARCS',0.18742431978724455,0.0020738507945803134,732.0782816861526,0,False
1850,1636148068921376768,b'Gaia DR3 3326710697720723456',3326710697720723456,964588346,2016.0,100.17435298938916,0.08540261,9.69404501001265,0.07318551,1.483857107712881,0.09697087,15.302092,4.082696,-1.6394485934999983,0.12710942,-3.7390660340546007,0.08994433,-0.09489765,0.1975232,0.22082287,0.13940348,-0.24965025,0.13791452,-0.1686709,0.34392592,-0.040933203,-0.2707536,192,0,191,1,1.9452597,236.18872,0.1960786,0.7573119,31,False,1.2804887,,,,,,,,22,14,0.18400179,24,5,0,0.028867083,106.470406,0,0,1.100683,0.24852405,0.215027,0.3219042,0.8337975,-43.300465,23.68883,-25.074282,-38.821964,False,191,2362.784948020505,3.0563555,773.0727,17.253807,23,450.66645557234784,20.142122,22.374329,18.703903,22,3022.0986854130574,20.498142,147.43282,16.047123,1.4697763,0.0,1.0,0.0,0.0,0.0,2.6567802,1.4500961,1.2066841,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.08433687772518,2.0449561078298513,100.3104461252727,-13.381823609010555,False,False,0,False,False,False,False,False,True,True,False,1.2039603e-13,5.921782e-13,0.99914616,3563.2478,3555.2952,3569.7207,4.322,4.2856,4.3484,0.1354,0.1201,0.1489,581.1873,563.121,603.6794,0.9827,0.9582,1.0109,0.636,0.6199,0.6545,0.4148,0.405,0.426,b'MARCS',0.18771561032083578,0.001404442576707558,673.9193381910834,0,False
1913,1636148068921376768,b'Gaia DR3 3326905929754756992',3326905929754756992,916143647,2016.0,100.0254981695453,0.07234938,9.90070208165817,0.065267585,1.3799244835808562,0.07927376,17.407078,4.1885257,-2.382127216406755,0.09618907,-3.445173256777041,0.083448075,0.21240202,-0.22179486,-0.28018075,-0.18566036,-0.38791615,-0.16820887,-0.38377428,0.15716839,0.26174784,-0.095377095,198,0,197,1,0.59032124,213.07466,0.0,1.4503893e-15,31,False,1.2685701,,,,,,,,23,15,0.13652201,23,9,0,0.0229468,98.57327,0,0,1.0285225,0.22813107,0.16268057,0.37939286,0.8720823,-93.42181,3.2178168,-22.633423,-39.57771,False,195,2823.179161811055,3.9889648,707.7473,17.06052,21,496.80617635678817,13.13181,37.832268,18.598074,20,3583.325561235154,14.5624895,246.06544,15.86218,1.445226,0.0,0.0,0.0,0.0,0.0,2.7358942,1.5375538,1.1983404,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.83333435272905,2.0089029742824684,100.14489789724547,-13.1862115223049,False,False,0,False,False,False,True,False,True,True,False,1.5532062e-11,1.0651461e-10,1.0000273e-06,3560.1682,3553.1685,3567.7146,4.2382,4.2081,4.266,0.1119,0.0985,0.1258,564.7548,548.7384,580.2787,1.0713,1.0529,1.0911,0.6916,0.6793,0.7046,0.4511,0.4437,0.4591,b'MARCS',0.1901469371068459,0.001534073224420605,724.6773369837128,0,True
1917,1636148068921376768,b'Gaia DR3 3326933554984395136',3326933554984395136,1053373536,2016.0,100.09773098918818,0.097542785,10.026570583300341,0.09298499,1.3639260859495654,0.11964428,11.399844,3.7594256,-1.660934779430161,0.13300066,-3.3726217464598385,0.10054419,0.0920768,-0.0539508,-0.1665279,-0.04475468,-0.46253455,-0.12651038,-0.2402589,0.19187953,-0.08953209,0.0039058554,200,0,199,1,0.8780567,222.96019,0.30626765,1.3945463,31,False,1.2567009,,,,,,,,23,16,0.18642475,23,8,0,0.012127178,115.86238,0,0,1.0431631,0.34294778,0.18907356,0.5070857,0.8259153,-67.2443,0.88443816,-24.953976,-39.46373,False,197,1884.4113325341298,3.5009506,538.2571,17.499428,21,336.87245190831237,11.660786,28.889345,19.019878,20,2439.1662739995922,12.805004,190.4854,16.279793,1.4731597,0.0,2.0,0.0,1.0,0.0,2.7400856,1.5204506,1.219635,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.75382842358133,2.1296974699523132,100.20853975486257,-13.055587274289291,False,False,0,False,False,False,False,False,True,True,False,2.7208314e-13,6.6229037e-13,0.99914616,3478.976,3470.8496,3488.625,4.285,4.2552,4.3039,0.1419,0.1261,0.157,622.2636,610.591,640.8555,0.8992,0.8703,0.929,0.5731,0.5545,0.5921,0.3876,0.3756,0.3995,b'MARCS',0.1901969708921408,0.002017133159865804,733.1775602075973,0,True
1951,1636148068921376768,b'Gaia DR3 3326711174462013824',3326711174462013824,297312263,2016.0,100.29607456416707,0.18819423,9.702282270092473,0.16184483,1.5012783076359575,0.1924329,7.801568,3.8705368,-1.6496740944086552,0.24438725,-3.50137547780237,0.19071907,-0.006830614,-0.07905147,-0.35603237,0.06970133,-0.21527208,0.033655055,-0.39884415,0.16581416,-0.087200634,-0.10306308,219,6,218,1,-2.112309,187.33572,0.0,0.0,31,False,1.2135179,,,,,,,,25,16,0.35044292,26,11,0,0.06992174,174.61966,0,0,0.8979141,,,,,,,,,False,204,619.7255638260467,2.809511,220.5813,18.70687,20,83.91462789818509,10.89487,7.7022147,20.528948,21,873.110657822892,26.390423,33.084377,17.395222,1.5442728,0.0,2.0,0.0,0.0,0.0,3.1337261,1.8220787,1.3116474,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.1318289107373,2.155459853796843,100.4328313094929,-13.3648913071941,False,False,0,False,False,False,False,False,True,False,False,4.5695084e-12,5.124025e-13,0.9999868,3155.303,3151.0916,3162.1492,4.4089,4.4039,4.4177,0.5918,0.5836,0.5966,568.815,562.1505,575.0026,0.7942,0.7489,0.8453,0.4706,0.4439,0.5005,0.372,0.3512,0.3948,b'MARCS',0.19129877113891774,0.004922158907061861,666.0990136963255,0,False
2013,1636148068921376768,b'Gaia DR3 3326713377780321920',3326713377780321920,117417410,2016.0,100.12400514873475,0.041895017,9.7058766346472,0.036056492,1.3813512438398416,0.045363,30.451056,4.2258067,-1.6371151817789746,0.054494906,-3.8958047771009627,0.043799903,-0.051702112,-0.10268638,0.044168137,0.16429769,-0.1696019,0.21998633,-0.25399238,0.027261503,0.23470382,-0.1292032,220,0,220,0,-0.10719004,220.8627,0.0,0.0,31,False,1.3590109,,,,,,,,25,15,0.077115186,27,8,0,0.19829431,171.87239,0,0,0.993288,0.14336233,0.2380527,0.26993042,0.8493121,-98.07208,26.658175,-19.190418,-39.86694,False,214,6002.0786825806945,100.71145,59.596786,16.241613,21,1819.4098055909124,149.93921,12.134316,17.188715,20,6056.292759645026,324.8287,18.644573,15.292378,1.3121625,0.0,3.0,0.0,2.0,0.0,1.8963366,0.9471016,0.94923496,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.0511191917074,2.0062147310384923,100.25869026255978,-13.373598335293499,False,False,0,False,False,False,False,False,True,True,False,1.0493143e-13,5.2414654e-13,0.999712,3765.8489,3743.7393,3794.1204,4.2928,4.2337,4.3886,-0.319,-0.3507,-0.2814,617.4906,554.4849,650.0683,0.0347,0.0102,0.0815,0.0243,0.0071,0.0572,0.0138,0.004,0.0325,b'PHOENIX',0.1941141709893258,0.018218032691677436,723.9288374043288,0,True
